probeset_id	transcript_id
13382394	AT1G62700
13382398	AT1G62710
13382410	AT1G62730;AT1G62720
13382415	AT1G62750;AT1G62740
13382422	AT1G62760
13382424	AT1G62770
13382429	AT1G62780
13382440	AT1G62800
13382454	AT1G62810
13382464	AT1G62820
13382468	AT1G62830
13382472	AT1G62850;AT1G62840
13382485	AT1G62870
13382489	AT1G62935
13382491	AT1G62960;AT1G62950
13382498	AT1G62978
13382500	ath-MIR399b
13382502	AT1G63010
13382520	AT1G63020
13382543	AT1G63030
13382550	AT1G63050
13382560	AT1G63070
13382563	AT1G63080
13382567	AT1G63090
13382573	AT1G63100
13382575	AT1G63120
13382582	AT1G63160
13382592	AT1G63180
13382604	AT1G63200
13382609	AT1G63205
13382614	AT1G63240
13382624	AT1G63245
13382626	AT1G63250
13382638	AT1G63260
13382656	AT1G63270
13382660	AT1G63290
13382670	AT1G63295
13382676	AT1G63310
13382680	AT1G63320
13382683	AT1G63340
13382691	AT1G63350
13382693	AT1G63360
13382695	AT1G63370
13382703	AT1G63390
13382705	AT1G63410
13382710	AT1G63470
13382718	AT1G63480
13382726	AT1G63490
13382753	AT1G63510;AT5G41265
13382755	AT1G63522
13382758	AT1G63535
13382760	AT1G63610
13382770	AT1G63640
13382789	AT1G63660
13382799	AT1G63670
13382811	AT1G63700
13382825	AT1G63710
13382828	AT1G63720
13382833	AT1G63770
13382866	AT1G63780
13382878	AT1G63790;AT3G48275;AT1G05980;AT3G59415;AT4G03285;AT4G11405;AT5G63145;AT2G43300
13382880	AT1G63800
13382889	AT1G63810
13382917	AT1G63820
13382924	AT1G63840
13382928	AT1G63855
13382938	AT1G63860
13382949	AT1G63870
13382954	AT1G63880
13382961	AT1G63910
13382967	AT1G63970
13382973	AT1G63990;AT1G63980
13382986	AT1G64010
13382988	AT1G64020
13382990	AT1G64030
13382993	AT1G64040
13382999	AT1G64080
13383004	AT1G64107
13383007	AT1G64110
13383025	AT1G64142;AT1G64140
13383032	AT1G64150
13383047	AT1G64170
13383051	AT1G64190;AT1G64185
13383055	AT1G64195
13383058	AT1G64200
13383065	AT1G64220
13383067	AT1G64280
13383074	AT1G64290
13383077	AT1G64295
13383079	AT1G64380
13383083	AT1G64400
13383099	AT1G64450
13383103	AT1G64460
13383107	AT1G64470
13383111	AT1G64480
13383120	AT1G64510
13383125	AT1G64561
13383130	AT1G64563
13383134	AT1G64580
13383138	AT1G64583
13383141	AT1G64585
13383143	AT1G64610
13383152	AT1G64640
13383157	AT1G64650
13383168	AT1G64670
13383175	AT1G64700
13383179	AT1G64720
13383188	AT1G64750;AT1G64740
13383198	AT1G64760
13383205	AT1G64780
13383209	AT1G64790
13383269	AT1G64830
13383271	AT1G64850
13383277	AT1G64910
13383281	AT1G64920
13383283	AT1G64970
13383290	AT1G64980
13383294	AT1G64990
13383311	AT1G65020
13383320	AT1G65032
13383325	AT1G65040
13383338	AT1G65050
13383344	AT1G65060
13383355	AT1G65070
13383365	AT1G65090
13383375	AT1G65110
13383388	AT1G65120
13383403	AT1G65130
13383415	AT1G65150
13383423	AT1G65180
13383427	AT1G65190
13383431	AT1G65200
13383442	AT1G65240
13383453	AT1G65290
13383458	AT1G65320
13383463	AT1G65330
13383465	AT1G65340
13383467	AT1G65350
13383470	AT1G65346
13383473	AT1G65370
13383481	AT1G65420;AT1G65410
13383486	AT1G65430
13383504	AT1G65440
13383529	AT1G65470
13383544	AT1G65481
13383548	AT1G65520
13383552	AT1G65540
13383566	AT1G65550
13383579	AT1G65560
13383587	AT1G65570
13383591	AT1G65580
13383605	AT1G65610
13383613	AT1G65630
13383621	AT1G65640
13383630	AT1G65650
13383638	AT1G65660
13383648	AT1G65670
13383656	AT1G65690
13383661	AT1G65700
13383672	AT1G65710
13383676	AT1G65720
13383680	AT1G65740
13383682	AT1G65770
13383684	AT1G65780
13383694	AT1G65810
13383705	AT1G65845
13383709	AT1G65860
13383718	AT1G65880
13383722	AT1G65890
13383728	AT1G65900
13383741	AT1G65910
13383750	AT1G65920
13383762	AT1G65950
13383780	AT1G65970;AT1G65960
13383786	AT1G65980
13383795	AT1G65985
13383801	AT1G65990
13383805	AT1G66040;AT1G66050;AT5G39550
13383815	AT1G66060
13383819	AT1G66070
13383829	AT1G66080
13383834	AT1G66100
13383840	AT1G66110
13383843	AT1G66140
13383848	AT1G66145
13383850	AT1G66170
13383856	AT1G66190
13383860	AT1G66200
13383874	AT1G66210
13383885	AT1G66235
13383888	AT1G66240
13383894	AT1G66260
13383905	AT1G66270
13383915	AT1G66280
13383929	AT1G66290
13383933	AT1G66300
13383937	AT1G66310
13383941	AT1G66320
13383946	AT1G66330
13383962	AT1G66400
13383966	AT1G66410
13383974	AT1G66460
13383981	AT1G66475
13383983	AT1G66480
13383988	AT1G66490
13383991	AT1G66500
13383995	AT1G66520
13384009	AT1G66530
13384025	AT1G66570
13384031	AT1G66610
13384037	AT1G66620
13384041	AT1G66630
13384045	AT1G66650
13384048	AT1G66660
13384054	AT1G66670
13384062	AT1G66680
13384072	AT1G66690
13384077	AT1G66700
13384083	AT1G66770
13384085	ath-MIR157a
13384087	AT1G66790;AT3G50674;AT5G53740
13384090	AT1G66810
13384094	AT1G66830
13384098	AT1G66840
13384103	AT1G66852
13384105	AT1G66855
13384108	AT1G66870
13384112	AT1G66910
13384115	AT1G66920
13384120	AT1G66940
13384128	AT1G66960
13384147	AT1G66970
13384158	AT1G66980
13384169	AT1G67000
13384177	AT1G67020
13384179	AT1G67025
13384186	AT1G67040
13384193	AT1G67050
13384197	AT1G67080
13384205	AT1G67090
13384212	AT1G67110
13384219	AT1G67120
13384293	AT1G67130
13384297	AT1G67140
13384345	AT1G67160
13384349	ath-MIR414
13384352	AT1G67230
13384363	AT1G67238
13384365	AT1G67250
13384372	AT1G67260
13384377	AT1G67265
13384381	AT1G67270
13384396	AT1G67280
13384409	AT1G67290
13384414	AT1G67300
13384432	AT1G67310
13384446	AT1G67320
13384468	AT1G67325
13384482	AT1G67330;AT1G67328
13384484	AT1G67360
13384490	AT1G67370
13384510	AT1G67400
13384518	AT1G67410
13384524	AT1G67440
13384532	AT1G67460
13384540	ath-MIR839
13384542	AT1G67490
13384565	AT1G67500
13384590	AT1G67510
13384593	AT1G67520
13384600	AT1G67540
13384606	AT1G67580
13384617	AT1G67590
13384624	AT1G67600
13384630	AT1G67630
13384647	AT1G67640
13384654	AT1G67650
13384662	AT1G67680
13384670	AT1G67710
13384678	AT1G67740
13384682	AT1G67760
13384687	AT1G67775
13384690	AT1G67785
13384694	AT1G67790;AT1G67792
13384699	AT1G67800
13384715	AT1G67830
13384720	AT1G67855;AT1G67856
13384725	AT1G67860
13384729	AT1G67865
13384732	AT1G67870
13384737	AT1G67880
13384742	AT1G67910
13384748	AT1G67930
13384754	AT1G67950;AT1G67940
13384764	AT1G67960
13384778	AT1G67970
13384783	AT1G68030
13384789	AT1G68060
13384803	AT1G68070
13384811	AT1G68090
13384818	AT1G68120
13384822	AT1G68140
13384829	AT1G68160
13384840	AT1G68240
13384849	AT1G68250
13384854	AT1G68260
13384861	AT1G68270
13384866	AT1G68280
13384872	AT1G68300;AT1G68290
13384879	AT1G68340
13384883	AT1G68360
13384885	AT1G68370
13384899	AT1G68380
13384904	AT1G68400
13384909	AT1G68410
13384924	AT1G68430
13384927	AT1G68450
13384931	AT1G68460
13384935	AT1G68470
13384939	AT1G68480
13384946	AT1G68520
13384951	AT1G68526
13384954	AT1G68530
13384961	AT1G68550;AT1G68552
13384970	AT1G68560
13384976	AT1G68570;AT1G68568
13384979	AT1G68590
13384984	AT1G68640;AT1G68630
13384998	AT1G68660
13385006	AT1G68710;AT1G68700
13385020	AT1G68730
13385025	AT1G68740
13385040	AT1G68750
13385061	AT1G68765
13385065	AT1G68780
13385070	AT1G68790
13385081	AT1G68795
13385085	AT1G68800
13385090	AT1G68825
13385096	AT1G68830
13385109	AT1G68850
13385116	AT1G68862
13385123	AT1G68872
13385126	AT1G68880
13385129	AT1G68905
13385132	AT1G68907
13385135	AT1G68910
13385143	AT1G68940;AT1G68935
13385152	AT1G21529
13385154	AT1G68990
13385176	AT1G69020
13385189	AT1G69030
13385197	AT1G69070;AT1G69060
13385212	AT1G69080
13385219	AT1G69090
13385221	AT1G69120
13385232	AT1G69150
13385234	AT1G69180
13385243	AT1G69190
13385247	AT1G69210;AT1G69200
13385254	AT1G69220
13385275	AT1G69230
13385282	AT1G69240
13385289	AT1G69270
13385293	AT1G69280;AT1G69290
13385301	AT1G69295
13385308	AT1G69310
13385317	AT1G69330
13385322	AT1G69360
13385328	AT1G69380;AT1G69370
13385338	AT1G69440
13385343	AT1G69450
13385357	AT1G69460
13385364	AT1G69480
13385378	AT1G69485
13385383	AT1G69540
13385393	AT1G69550
13385400	AT1G69570;AT1G69572
13385405	AT1G69587
13385410	AT1G69630
13385414	AT1G69640
13385419	AT1G69650
13385426	AT1G69660
13385431	AT1G69670
13385435	AT1G69730
13385440	AT1G69760
13385444	AT1G69770
13385468	ath-MIR395d
13385470	ath-MIR395e
13385472	AT1G69800
13385482	AT1G69810
13385487	AT1G69820
13385494	AT1G69830
13385509	AT1G69840
13385522	AT1G69850
13385529	AT1G69890
13385534	AT1G69900
13385538	AT1G69920
13385542	AT1G69930
13385547	AT1G69935
13385554	AT1G69940
13385560	AT1G69960
13385568	AT1G69970
13385573	AT1G69980
13385579	AT1G69990
13385581	AT1G70000
13385589	AT1G70050
13385591	AT1G70070
13385599	AT1G70080
13385607	AT1G70110
13385610	AT1G70130
13385613	AT1G70140
13385617	AT1G70200
13385624	AT1G70209
13385626	AT1G70220
13385632	AT1G70260
13385642	AT1G70280
13385653	AT1G70290
13385660	AT1G70300
13385669	AT1G70310
13385680	AT1G70320
13385690	AT1G70340;AT1G70330
13385697	AT1G70350
13385701	AT1G70370
13385707	AT1G70380
13385709	AT1G70390
13385712	AT1G70400
13385723	AT1G70410
13385738	AT1G70420
13385742	AT1G70440
13385748	AT1G70470
13385752	AT1G70490
13385760	AT1G70500
13385769	AT1G70520
13385779	AT1G70530
13385788	AT1G70600
13385791	AT1G70710
13385801	AT1G70730
13385818	AT1G70740
13385829	AT1G70750
13385836	AT1G70770
13385850	AT1G70780;AT1G70782
13385857	AT1G70830
13385866	AT1G70840
13385870	AT1G70850
13385877	AT1G70860
13385883	AT1G70870
13385887	AT1G70880
13385892	AT1G70890
13385897	AT1G70944
13385899	AT1G70949
13385901	AT1G70985
13385905	AT1G70990
13385909	AT1G71000
13385914	ath-MIR858a
13385916	AT1G71015
13385921	AT1G71020
13385930	AT1G71030
13385935	AT1G71040
13385942	AT1G71050
13385947	AT1G71060
13385949	AT1G71070
13385956	AT1G71080
13385963	AT1G71120
13385968	AT1G71160
13385972	AT1G71190;AT1G71180
13385981	AT1G71200
13385985	AT1G71210
13385988	AT1G71260;AT1G71250
13385999	AT1G71280
13386008	AT1G71310
13386019	AT1G71330
13386023	AT1G71340
13386034	AT1G71350
13386043	AT1G71360
13386049	AT1G71370
13386059	AT1G71380
13386067	AT1G71410
13386082	AT1G71420
13386085	AT1G71440
13386102	AT1G71460;AT1G71450
13386105	AT1G71490;AT1G71480
13386109	AT1G71530;AT1G71528
13386112	AT1G71691
13386119	AT1G71692
13386129	AT1G71710
13386142	AT1G71730
13386146	AT1G71750
13386151	AT1G71770;AT1G71760
13386161	AT1G71780
13386165	AT1G71810
13386188	AT1G71830
13386191	AT1G71850
13386195	AT1G71866
13386199	AT1G71870
13386202	AT1G71950
13386208	AT1G71960
13386215	AT1G72020
13386220	AT1G72040
13386228	AT1G72070;AT1G72060
13386233	AT1G72080
13386240	AT1G72110
13386253	AT1G72141
13386255	AT1G72160
13386262	AT1G72190;AT1G72180
13386274	AT1G72200
13386278	AT1G72220
13386282	AT1G72260
13386288	AT1G72270
13386305	AT1G72280
13386317	AT1G72300
13386321	AT1G72320
13386336	AT1G72350
13386338	AT1G72370
13386346	AT1G72410;AT1G72390
13386364	AT1G72416
13386376	AT1G72420
13386385	AT1G72430
13386389	AT1G72440
13386407	AT1G72450
13386414	AT1G72480
13386421	AT1G72490
13386428	AT1G72500
13386441	AT1G72540
13386447	AT1G72550
13386469	AT1G72560
13386489	AT1G72580
13386494	AT1G72610;AT1G72600
13386498	AT1G72640
13386511	AT1G72670
13386519	AT1G72680
13386528	AT1G72720
13386532	AT1G72730
13386539	AT1G72740
13386548	AT1G72760
13386559	AT1G72810
13386563	AT1G72830
13386573	AT1G72840
13386584	AT1G72850
13386587	AT1G72860;AT1G72855
13386592	AT1G72880
13386607	AT1G72980
13386610	AT1G72990
13386633	AT1G73010
13386640	AT1G73020
13386659	AT1G73040;AT1G73030
13386664	AT1G73050
13386667	AT1G73110
13386681	AT1G73120
13386686	AT1G73140
13386693	AT1G73150
13386700	AT1G73165
13386702	AT1G73170
13386713	AT1G73177
13386720	AT1G73200
13386729	AT1G73210
13386738	AT1G73230
13386746	AT1G73240
13386753	AT1G73250
13386757	AT1G73260
13386761	AT1G73270
13386777	AT1G73280
13386788	AT1G73290
13386799	AT1G73300
13386810	AT1G73310
13386820	AT1G73320
13386828	AT1G73325
13386830	AT1G73330
13386834	AT1G73350
13386845	AT1G73360
13386857	AT1G73370
13386873	AT1G73390
13386888	AT1G73490
13386897	AT1G73500
13386901	AT1G73510
13386905	AT1G73530
13386911	AT1G73540
13386916	AT1G73550
13386922	AT1G73560
13386927	AT1G73650
13386943	AT1G73655
13386949	AT1G73660
13386963	AT1G73680
13386976	ath-MIR159a
13386978	AT1G73700
13386988	AT1G73730
13386993	AT1G73760
13387000	AT1G73805
13387009	AT1G73810
13387014	AT1G73820
13387020	AT1G73840
13387030	AT1G73860
13387050	AT1G73890
13387054	AT1G73930
13387062	AT1G73940
13387067	AT1G73950
13387083	AT1G73960
13387109	AT1G73980
13387123	AT1G74000
13387128	AT1G74010
13387134	AT1G74020
13387140	AT1G74030
13387149	AT1G74050
13387155	AT1G74060
13387161	AT1G74070
13387167	AT1G74100
13387171	AT1G74110
13387174	AT1G74120
13387177	AT1G74170
13387187	AT1G74180
13387194	AT1G74190
13387200	AT1G74200
13387204	AT1G74210;AT1G74205
13387206	AT1G74220
13387209	AT1G74260
13387217	AT1G74270
13387223	AT1G74310;AT1G74300
13387231	AT1G74330
13387242	AT1G74340
13387247	AT1G74350
13387249	AT1G74370
13387254	AT1G74390
13387263	AT1G74420;AT1G74410
13387269	AT1G74440
13387276	AT1G74448
13387278	BX818400
13387280	BX818400
13387282	AT1G74460
13387290	AT1G74480
13387295	AT1G74490
13387303	AT1G74500
13387308	AT1G74520
13387316	AT1G74530
13387331	AT1G74540
13387334	AT1G74560;AT1G74550
13387345	AK221799
13387347	AT1G74590
13387351	AT1G74600
13387353	AT1G74660
13387357	AT1G74690
13387366	AT1G74740
13387376	AT1G74770
13387390	AT1G74800
13387400	AT1G74820
13387402	AT1G74830
13387407	AT1G74840
13387415	AT1G74850
13387421	AT1G74875
13387424	AT1G74880
13387433	AT1G74890
13387439	AT1G74910
13387459	AT1G74920
13387474	AT1G74929
13387476	AT1G74950
13387484	AT1G74960
13387506	AT1G74970
13387511	AT1G74990
13387515	AT1G75010
13387533	AT1G75060
13387542	AT1G75090;AT1G75080
13387549	AT1G75100
13387561	AT1G75110
13387566	AT1G75120
13387571	AT1G75130
13387578	AT1G75140
13387582	AT1G75150
13387596	AT1G75180
13387604	AT1G75200
13387615	AT1G75220
13387628	AT1G75250
13387633	AT1G75270
13387639	AT1G75300;AT1G75290;AT1G75295
13387648	AT1G75330
13387656	AT1G75340
13387671	AT1G75370
13387687	AT1G75380
13387698	AT1G75410
13387707	AT1G75430
13387713	AT1G75450
13387722	AT1G75500
13387733	AT1G75510
13387741	AT1G75520
13387746	AT1G75550
13387748	AT1G75560
13387756	AT1G29210;AT1G30430;AT1G75570;AT1G75650;AT2G46120;AT3G61545;AT4G34695;AT4G36197;AT5G09755;AT4G18725;AT3G51140
13387758	AT1G75590
13387762	AT1G75620
13387765	AT1G75640
13387768	AT1G75670
13387778	AT1G75680
13387787	AT1G75690
13387794	AT1G75720
13387799	AT1G75730
13387816	AT1G75750
13387824	AT1G75760
13387833	AT1G75780
13387839	AT1G75790
13387850	AT1G75820
13387855	AT1G75850
13387879	AT1G75860
13387885	AT1G75891
13387889	AT3G05520;AT5G45720
13387891	AT1G75980
13387900	AT1G75990
13387909	AT1G76010
13387919	AT1G76020
13387925	AT1G76060;AT1G76050
13387928	AT1G76065
13387934	AT1G76080
13387939	AT1G76090
13387943	AT1G76100
13387946	AT1G76110
13387955	AT1G76120
13387962	AT1G76150
13387975	AT1G76160
13387986	AT1G76170
13387995	AT1G76180
13388003	AT1G76210
13388007	AT1G76220
13388009	AT1G76230
13388013	AT1G76240
13388016	AT1G76250
13388021	AT1G76270
13388032	AT1G76280
13388050	AT1G76290
13388055	AT1G76310
13388067	AT1G76340
13388072	AT1G76360
13388081	AT1G76370
13388090	AT1G76380
13388100	AT1G76400;AT1G76390
13388113	AT1G76420
13388118	AT1G76430
13388123	AT1G76440
13388129	AT1G76460
13388139	AT1G76470
13388148	AT1G76480
13388156	AT1G76510
13388172	AT1G76540
13388183	AT1G76550
13388198	AT1G76640
13388200	AT1G76650
13388206	AT1G76660
13388211	AT1G76670
13388219	AT1G76700
13388232	AT1G76710
13388245	AT1G76720
13388254	AT1G76730
13388263	AT1G76760
13388270	AT1G76790
13388275	AT1G76810
13388289	AT1G76840
13388293	AT1G76860
13388299	AT1G76880
13388301	AT1G76890;AT1G76892
13388306	AT1G76930
13388312	AT1G76940
13388322	AT1G76952
13388326	AT1G76954
13388329	AT1G76955
13388333	AT1G76960
13388338	AT1G76965
13388340	AT1G76970
13388351	AT1G76980
13388358	AT1G77020
13388370	At1g77030
13388372	AT1G77030
13388386	AT1G77060
13388394	AT1G77090
13388402	AT1G77100
13388407	AT1G77122
13388414	AT1G77130
13388420	AT1G77145
13388426	AT1G77150
13388429	AT1G77160
13388435	AT1G77170
13388438	AT1G77180
13388446	AT1G77190;AT4G24565;AT2G44320;AT3G20885;AT4G28915;AT5G10455
13388448	AT1G77200
13388450	AT1G77210
13388459	AT1G77240;AT1G77230
13388462	AT1G77250
13388470	AT1G77260
13388482	AT1G77280
13388494	AT1G77300
13388515	AT1G77330
13388522	AT1G77340
13388525	AT1G77360
13388527	AT1G77380
13388537	AT1G77390
13388548	AT1G77410
13388570	AT1G77470
13388582	AT1G77480
13388595	AT1G77525
13388600	AT1G77540
13388605	AT1G77550
13388623	At1g77030
13388625	AT1G77580
13388638	AT1G77590
13388653	AT1G77600
13388686	AT1G77620
13388704	AT1G77655
13388708	AT1G77660
13388714	AT1G77670
13388719	AT1G77680
13388729	AT1G77682
13388733	AT1G77690
13388742	AT1G77750
13388748	AT1G77760
13388755	AT1G77770;AT1G77765
13388761	AT1G77780
13388764	AT1G77790
13388767	AT1G77810
13388781	AT1G77815
13388783	AT1G77830
13388786	AT1G77855
13388791	AT1G77860
13388797	AT1G77880
13388802	AT1G77932;AT1G77930
13388806	AT1G77940
13388813	AT1G77960;AT1G77950
13388828	AT1G77980
13388837	AT1G77990;AT1G77992
13388852	AT1G78060;AT1G78050
13388860	AT1G78120
13388867	AT1G78140;AT1G78130
13388878	AT1G78190
13388880	AT1G78210
13388886	AT1G78220
13388892	AT1G78240
13388906	AT1G32620;AT1G04720;AT1G78250;AT1G11010;AT1G22320;AT2G33140;AT2G35220;AT5G48835;AT5G65305
13388908	AT1G78270;AT1G78265
13388913	AT1G78290
13388923	AT1G78310
13388927	AT1G78320
13388931	AT1G78340
13388936	AT1G78360
13388939	AT1G78370
13388944	AT1G78380
13388949	AT1G78390
13388951	AT1G78400
13388955	AT1G78440
13388961	AT1G78450
13388965	AT1G78460
13388970	AT1G78480
13388974	AT1G78510
13388984	AT1G78520
13388989	AT1G78530
13388996	AT1G78540
13389010	AT1G78550
13389017	AT1G78560
13389027	AT1G78580;AT1G78570
13389046	AT1G78610
13389053	AT1G78620
13389062	AT1G78640
13389066	AT1G78730
13389072	AT1G78740
13389076	AT1G78750
13389080	AT1G78760
13389084	AT1G78780
13389093	AT1G78790
13389102	AT1G78800
13389113	AT1G78810
13389121	AT1G78815
13389125	AT1G78820
13389129	AT1G78830
13389133	AT1G78840
13389138	AT1G78850
13389141	AT1G78860
13389143	AT1G78865
13389146	AT1G78880;AT1G78882
13389156	AT1G78895
13389163	AT1G78915;AT1G78910
13389185	AT1G78922
13389190	AT1G78930
13389200	AT1G78940
13389216	AT1G78950
13389233	AT1G78955
13389249	AT1G78980
13389267	AT1G78990
13389270	AT1G78995
13389276	AT1G79000
13389295	AT1G79010
13389304	AT1G79020
13389317	AT1G79030
13389328	AT1G79050
13389343	AT1G79070
13389348	AT1G79080
13389352	AT1G79090
13389364	AT1G79120
13389370	AT1G79150
13389386	AT1G79160
13389391	AT1G79210
13389405	AT1G79250
13389412	AT1G79280
13389461	AT1G79350
13389492	AT1G79360
13389496	AT1G79390
13389500	AT1G79410
13389504	AT1G79430
13389514	AT1G79440
13389536	AT1G79470
13389545	AT1G79480
13389550	AT1G79510
13389555	AT1G79520
13389565	AT1G79530;AT1G79529
13389580	AT1G79540
13389583	AT1G79550
13389593	AT1G79570
13389605	AT1G79580
13389615	AT1G79600
13389622	AT1G79610
13389642	AT1G79620
13389664	AT1G79630
13389676	AT1G79640
13389698	AT1G79650
13389713	AT1G79670
13389720	AT1G79680
13389725	AT1G79700
13389735	AT1G79720;AT1G79710
13389740	AT1G79730
13389755	AT1G79740
13389760	AT1G79750
13389780	AT1G79790;AT1G79780
13389793	AT1G79820;AT1G79810
13389812	AT1G79830
13389836	AT1G79850;AT1G79840
13389840	AT1G79860
13389848	AT1G79880
13389864	AT1G79900
13389869	AT1G79920
13389879	AT1G79930
13389891	AT1G79960
13389893	AT1G79980;AT3G09505;AT5G02615;AT1G52350;AT1G61020;AT1G11030
13389895	AT1G80030
13389914	AT1G80040
13389924	AT1G80050
13389933	AT1G80060
13389941	AT1G80080
13389944	AT1G80130
13389950	AT1G80133
13389954	AT1G80170
13389964	AT1G80180
13389968	AT1G80210
13389978	AT1G80230
13389987	AT1G80240
13389993	AT1G61880;AT1G80250;AT1G11640;AT1G15450;AT3G03845;AT3G03852;AT4G39615;AT4G17612;AT4G17765;AT5G18005;AT5G18015
13389995	AT1G80280
13390003	AT1G80320;AT1G80330;AT1G80325
13390011	AT1G80340
13390014	AT1G80350
13390024	AT1G80360
13390036	AT1G80390
13390041	AT1G80410;AT1G80400
13390071	AT1G80420
13390087	AT1G80450
13390091	AT1G80460
13390101	AT1G80480
13390112	AT1G80490
13390137	AT1G80530
13390143	AT1G80540
13390154	AT1G80550
13390157	AT1G80590
13390161	AT1G80600
13390167	AT1G80610
13390175	AT1G80630
13390179	AT1G80660
13390195	AT1G80670
13390209	AT1G80690
13390215	AT1G80710
13390220	AT1G80730
13390224	AT1G80760
13390232	AT1G80830
13390246	AT1G80850
13390254	AT1G80860
13390261	AT1G80880
13390264	AT1G80900
13390271	AT1G80920
13390277	AT1G80930
13390287	AT1G80950
13390298	AT1G80980
13390305	AT2G01008
13390309	---
13390311	AT2G01020;AT3G41979
13390313	AT2G01070
13390322	AT2G01080
13390327	AT2G01090
13390334	AT2G01100
13390343	AT2G01120
13390362	AT2G01150
13390365	At2g36145
13390367	AT2G01190
13390372	AT2G01200
13390379	AT2G01220
13390395	AT2G01270
13390408	AT2G01280;AT2G01290
13390425	AT2G01340
13390431	AT2G01360
13390433	AT2G01390
13390436	AT2G01400;AT2G01410
13390441	AT2G01422
13390445	AT2G01460
13390469	AT2G01480
13390481	AT2G01490
13390493	AT2G01520
13390498	AT2G01530
13390502	AT2G01554
13390506	AT2G01590
13390512	AT2G01600
13390527	AT2G01620
13390533	AT2G01640
13390542	AT2G01667
13390544	AT2G01680
13390550	AT2G01710
13390554	AT2G01730
13390570	AT2G01735
13390578	AT2G01750
13390591	AT2G01760
13390599	AT2G01810
13390604	AT2G01850
13390611	AT2G01860;AT2G01870
13390615	AT2G01900
13390625	AT2G01905
13390636	AT2G01910
13390651	AT2G01920
13390653	AT2G01940
13390661	AT2G01960
13390665	AT2G01980
13390690	AT2G02020
13390700	AT2G02026
13390702	AT2G02030
13390705	AT2G02040
13390712	AT2G02050
13390717	AT2G02060
13390725	AT2G02061
13390730	AT2G02070
13390736	AT2G02090
13390750	AT2G02100
13390755	AT2G02120
13390760	AT2G02130
13390765	AT2G02140
13390770	AT2G02147
13390773	AT2G02180
13390784	AT2G02290
13390786	AT2G02370
13390794	AT2G02380
13390806	AT2G02390
13390817	AT2G02410
13390831	AT2G02440
13390835	AT2G02450
13390842	AT2G02470
13390852	AT2G02480
13390862	AT2G02490
13390866	AT2G02498
13390869	AT2G02510
13390872	AT2G02515
13390875	AT2G02540
13390879	AT2G02550
13390883	AT2G02560
13390912	AT2G02580
13390918	AT2G02590
13390923	AT2G02610
13390926	AT2G02620
13390930	AT2G02630
